 atomic_number   6.0000000000000000     
 eigenvalues_eV  -270.63539669089698       -13.625277688113766       -5.4197657196475992     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00130333                -4594.01220538     0.03528416     0.00803862     0.00001074
     0.00130503                -4588.01796544     0.03533003     0.00804908     0.00001077
     0.00130674                -4582.03153041     0.03537597     0.00805954     0.00001080
     0.00130844                -4576.05289011     0.03542196     0.00807002     0.00001083
     0.00131014                -4570.08203440     0.03546801     0.00808051     0.00001085
     0.00131185                -4564.11895315     0.03551412     0.00809101     0.00001088
     0.00131356                -4558.16363622     0.03556029     0.00810153     0.00001091
     0.00131528                -4552.21607352     0.03560652     0.00811207     0.00001094
     0.00131699                -4546.27625494     0.03565281     0.00812261     0.00001097
     0.00131871                -4540.34417040     0.03569915     0.00813317     0.00001100
     0.00132043                -4534.41980983     0.03574556     0.00814374     0.00001102
     0.00132215                -4528.50316317     0.03579203     0.00815433     0.00001105
     0.00132387                -4522.59422039     0.03583855     0.00816493     0.00001108
     0.00132560                -4516.69297143     0.03588514     0.00817554     0.00001111
     0.00132733                -4510.79940630     0.03593179     0.00818617     0.00001114
     0.00132906                -4504.91351498     0.03597849     0.00819681     0.00001117
     0.00133079                -4499.03528748     0.03602526     0.00820746     0.00001120
     0.00133252                -4493.16471383     0.03607208     0.00821813     0.00001123
     0.00133426                -4487.30178405     0.03611897     0.00822881     0.00001126
     0.00133600                -4481.44648820     0.03616591     0.00823951     0.00001129
     0.00133774                -4475.59881633     0.03621292     0.00825022     0.00001132
     0.00133949                -4469.75875851     0.03625999     0.00826094     0.00001134
     0.00134123                -4463.92630484     0.03630711     0.00827168     0.00001137
     0.00134298                -4458.10144541     0.03635430     0.00828243     0.00001140
     0.00134473                -4452.28417033     0.03640155     0.00829319     0.00001143
     0.00134649                -4446.47446973     0.03644886     0.00830397     0.00001146
     0.00134824                -4440.67233375     0.03649623     0.00831476     0.00001149
     0.00135000                -4434.87775253     0.03654366     0.00832557     0.00001152
     0.00135176                -4429.09071623     0.03659115     0.00833639     0.00001155
     0.00135352                -4423.31121504     0.03663870     0.00834722     0.00001158
     0.00135529                -4417.53923914     0.03668631     0.00835807     0.00001161
     0.00135705                -4411.77477873     0.03673398     0.00836893     0.00001164
     0.00135882                -4406.01782403     0.03678172     0.00837980     0.00001167
     0.00136060                -4400.26836527     0.03682951     0.00839069     0.00001170
     0.00136237                -4394.52639268     0.03687737     0.00840160     0.00001174
     0.00136415                -4388.79189651     0.03692529     0.00841251     0.00001177
     0.00136592                -4383.06486704     0.03697327     0.00842344     0.00001180
     0.00136771                -4377.34529454     0.03702131     0.00843439     0.00001183
     0.00136949                -4371.63316929     0.03706941     0.00844535     0.00001186
     0.00137127                -4365.92848161     0.03711758     0.00845632     0.00001189
     0.00137306                -4360.23122180     0.03716581     0.00846731     0.00001192
     0.00137485                -4354.54138020     0.03721409     0.00847831     0.00001195
     0.00137664                -4348.85894714     0.03726244     0.00848932     0.00001198
     0.00137844                -4343.18391299     0.03731086     0.00850035     0.00001201
     0.00138024                -4337.51626810     0.03735933     0.00851140     0.00001204
     0.00138204                -4331.85600286     0.03740787     0.00852246     0.00001208
     0.00138384                -4326.20310765     0.03745647     0.00853353     0.00001211
     0.00138564                -4320.55757288     0.03750513     0.00854461     0.00001214
     0.00138745                -4314.91938896     0.03755385     0.00855571     0.00001217
     0.00138926                -4309.28854633     0.03760264     0.00856683     0.00001220
     0.00139107                -4303.66503543     0.03765149     0.00857796     0.00001223
     0.00139288                -4298.04884670     0.03770040     0.00858910     0.00001227
     0.00139470                -4292.43997061     0.03774937     0.00860026     0.00001230
     0.00139652                -4286.83839765     0.03779841     0.00861143     0.00001233
     0.00139834                -4281.24411829     0.03784751     0.00862262     0.00001236
     0.00140016                -4275.65712306     0.03789667     0.00863382     0.00001239
     0.00140199                -4270.07740245     0.03794589     0.00864503     0.00001243
     0.00140381                -4264.50494701     0.03799518     0.00865626     0.00001246
     0.00140564                -4258.93974726     0.03804453     0.00866750     0.00001249
     0.00140748                -4253.38179376     0.03809395     0.00867876     0.00001252
     0.00140931                -4247.83107708     0.03814343     0.00869003     0.00001256
     0.00141115                -4242.28758779     0.03819297     0.00870132     0.00001259
     0.00141299                -4236.75131648     0.03824258     0.00871262     0.00001262
