 atomic_number   1.0000000000000000     
 eigenvalues_eV  -2.6047104222958466     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00997294                  -99.56813840     0.01325291
     0.00998376                  -99.45948191     0.01326720
     0.00999459                  -99.35094317     0.01328150
     0.01000543                  -99.24252203     0.01329582
     0.01001628                  -99.13421839     0.01331016
     0.01002715                  -99.02603210     0.01332451
     0.01003803                  -98.91796305     0.01333888
     0.01004892                  -98.81001109     0.01335326
     0.01005982                  -98.70217612     0.01336766
     0.01007073                  -98.59445800     0.01338207
     0.01008165                  -98.48685660     0.01339650
     0.01009259                  -98.37937180     0.01341094
     0.01010354                  -98.27200347     0.01342540
     0.01011450                  -98.16475149     0.01343987
     0.01012547                  -98.05761572     0.01345436
     0.01013646                  -97.95059605     0.01346886
     0.01014745                  -97.84369235     0.01348338
     0.01015846                  -97.73690449     0.01349792
     0.01016948                  -97.63023234     0.01351247
     0.01018051                  -97.52367579     0.01352704
     0.01019156                  -97.41723470     0.01354162
     0.01020261                  -97.31090895     0.01355622
     0.01021368                  -97.20469841     0.01357083
     0.01022476                  -97.09860297     0.01358546
     0.01023585                  -96.99262249     0.01360010
     0.01024695                  -96.88675686     0.01361476
     0.01025807                  -96.78100594     0.01362944
     0.01026920                  -96.67536961     0.01364413
     0.01028034                  -96.56984776     0.01365883
     0.01029149                  -96.46444024     0.01367355
     0.01030265                  -96.35914695     0.01368829
     0.01031383                  -96.25396775     0.01370304
     0.01032502                  -96.14890253     0.01371781
     0.01033622                  -96.04395116     0.01373260
     0.01034743                  -95.93911351     0.01374740
     0.01035866                  -95.83438946     0.01376221
     0.01036989                  -95.72977890     0.01377705
     0.01038114                  -95.62528169     0.01379189
     0.01039241                  -95.52089772     0.01380676
     0.01040368                  -95.41662685     0.01382163
     0.01041496                  -95.31246898     0.01383653
     0.01042626                  -95.20842397     0.01385144
     0.01043757                  -95.10449171     0.01386637
     0.01044890                  -95.00067207     0.01388131
     0.01046023                  -94.89696493     0.01389627
     0.01047158                  -94.79337016     0.01391124
     0.01048294                  -94.68988765     0.01392623
     0.01049431                  -94.58651728     0.01394124
     0.01050569                  -94.48325892     0.01395626
     0.01051709                  -94.38011245     0.01397130
     0.01052850                  -94.27707775     0.01398635
     0.01053992                  -94.17415470     0.01400142
     0.01055135                  -94.07134318     0.01401651
     0.01056280                  -93.96864307     0.01403161
     0.01057426                  -93.86605424     0.01404672
     0.01058573                  -93.76357658     0.01406186
     0.01059721                  -93.66120996     0.01407701
     0.01060871                  -93.55895427     0.01409217
     0.01062022                  -93.45680939     0.01410736
     0.01063174                  -93.35477519     0.01412255
     0.01064327                  -93.25285155     0.01413777
     0.01065482                  -93.15103836     0.01415300
     0.01066638                  -93.04933550     0.01416825
     0.01067795                  -92.94774284     0.01418351
     0.01068953                  -92.84626027     0.01419879
     0.01070113                  -92.74488766     0.01421408
     0.01071273                  -92.64362491     0.01422939
     0.01072435                  -92.54247188     0.01424472
     0.01073599                  -92.44142846     0.01426007
     0.01074764                  -92.34049453     0.01427543
     0.01075929                  -92.23966998     0.01429080
     0.01077097                  -92.13895468     0.01430620
     0.01078265                  -92.03834852     0.01432161
     0.01079435                  -91.93785137     0.01433703
     0.01080606                  -91.83746313     0.01435247
     0.01081778                  -91.73718366     0.01436793
     0.01082951                  -91.63701286     0.01438341
     0.01084126                  -91.53695060     0.01439890
     0.01085302                  -91.43699678     0.01441441
     0.01086480                  -91.33715126     0.01442993
     0.01087658                  -91.23741394     0.01444547
     0.01088838                  -91.13778469     0.01446103
     0.01090019                  -91.03826340     0.01447660
     0.01091202                  -90.93884995     0.01449219
     0.01092385                  -90.83954423     0.01450780
     0.01093570                  -90.74034612     0.01452342
     0.01094757                  -90.64125550     0.01453906
     0.01095944                  -90.54227225     0.01455472
     0.01097133                  -90.44339627     0.01457039
     0.01098323                  -90.34462742     0.01458608
     0.01099515                  -90.24596560     0.01460179
     0.01100708                  -90.14741070     0.01461751
     0.01101902                  -90.04896258     0.01463325
     0.01103097                  -89.95062115     0.01464900
     0.01104294                  -89.85238628     0.01466478
     0.01105492                  -89.75425786     0.01468057
     0.01106691                  -89.65623577     0.01469637
     0.01107891                  -89.55831990     0.01471220
     0.01109093                  -89.46051013     0.01472804
     0.01110296                  -89.36280635     0.01474389
     0.01111501                  -89.26520844     0.01475977
     0.01112706                  -89.16771628     0.01477566
     0.01113914                  -89.07032978     0.01479157
     0.01115122                  -88.97304880     0.01480749
     0.01116332                  -88.87587323     0.01482343
     0.01117543                  -88.77880296     0.01483939
     0.01118755                  -88.68183788     0.01485536
     0.01119969                  -88.58497787     0.01487136
     0.01121183                  -88.48822283     0.01488737
     0.01122400                  -88.39157262     0.01490339
     0.01123617                  -88.29502714     0.01491943
     0.01124836                  -88.19858629     0.01493549
     0.01126056                  -88.10224993     0.01495157
     0.01127278                  -88.00601797     0.01496766
     0.01128501                  -87.90989029     0.01498378
     0.01129725                  -87.81386676     0.01499990
     0.01130951                  -87.71794730     0.01501605
     0.01132177                  -87.62213177     0.01503221
     0.01133406                  -87.52642006     0.01504839
     0.01134635                  -87.43081207     0.01506459
     0.01135866                  -87.33530768     0.01508080
     0.01137098                  -87.23990678     0.01509703
     0.01138332                  -87.14460926     0.01511328
     0.01139566                  -87.04941500     0.01512955
     0.01140803                  -86.95432390     0.01514583
     0.01142040                  -86.85933583     0.01516213
     0.01143279                  -86.76445070     0.01517845
     0.01144519                  -86.66966838     0.01519478
     0.01145761                  -86.57498878     0.01521113
     0.01147004                  -86.48041176     0.01522750
     0.01148248                  -86.38593723     0.01524389
     0.01149494                  -86.29156508     0.01526029
     0.01150741                  -86.19729518     0.01527671
     0.01151989                  -86.10312744     0.01529315
     0.01153239                  -86.00906174     0.01530961
     0.01154490                  -85.91509797     0.01532608
     0.01155742                  -85.82123601     0.01534257
     0.01156996                  -85.72747577     0.01535908
     0.01158251                  -85.63381713     0.01537561
     0.01159507                  -85.54025997     0.01539215
     0.01160765                  -85.44680420     0.01540871
     0.01162024                  -85.35344969     0.01542529
     0.01163285                  -85.26019634     0.01544189
     0.01164547                  -85.16704405     0.01545850
     0.01165810                  -85.07399269     0.01547513
     0.01167075                  -84.98104216     0.01549178
     0.01168341                  -84.88819236     0.01550845
     0.01169608                  -84.79544317     0.01552513
     0.01170877                  -84.70279448     0.01554183
     0.01172147                  -84.61024619     0.01555855
     0.01173419                  -84.51779818     0.01557529
     0.01174692                  -84.42545035     0.01559204
     0.01175966                  -84.33320259     0.01560882
     0.01177242                  -84.24105478     0.01562561
     0.01178519                  -84.14900683     0.01564242
     0.01179797                  -84.05705863     0.01565924
     0.01181077                  -83.96521006     0.01567609
     0.01182358                  -83.87346101     0.01569295
     0.01183641                  -83.78181139     0.01570983
     0.01184925                  -83.69026108     0.01572672
     0.01186210                  -83.59880997     0.01574364
     0.01187497                  -83.50745796     0.01576057
     0.01188785                  -83.41620494     0.01577752
     0.01190075                  -83.32505080     0.01579449
     0.01191366                  -83.23399544     0.01581148
     0.01192658                  -83.14303874     0.01582849
     0.01193952                  -83.05218061     0.01584551
     0.01195247                  -82.96142093     0.01586255
     0.01196544                  -82.87075959     0.01587961
     0.01197842                  -82.78019650     0.01589669
     0.01199141                  -82.68973155     0.01591378
     0.01200442                  -82.59936462     0.01593090
     0.01201744                  -82.50909561     0.01594803
     0.01203048                  -82.41892442     0.01596518
     0.01204353                  -82.32885094     0.01598234
     0.01205660                  -82.23887506     0.01599953
     0.01206967                  -82.14899668     0.01601674
     0.01208277                  -82.05921570     0.01603396
     0.01209587                  -81.96953200     0.01605120
     0.01210900                  -81.87994548     0.01606846
     0.01212213                  -81.79045604     0.01608573
     0.01213528                  -81.70106357     0.01610303
     0.01214845                  -81.61176797     0.01612034
     0.01216163                  -81.52256913     0.01613768
     0.01217482                  -81.43346694     0.01615503
     0.01218803                  -81.34446130     0.01617240
     0.01220125                  -81.25555212     0.01618978
     0.01221448                  -81.16673927     0.01620719
     0.01222773                  -81.07802266     0.01622461
     0.01224100                  -80.98940219     0.01624205
     0.01225428                  -80.90087775     0.01625952
     0.01226757                  -80.81244923     0.01627700
     0.01228088                  -80.72411653     0.01629449
     0.01229420                  -80.63587955     0.01631201
     0.01230754                  -80.54773818     0.01632954
     0.01232089                  -80.45969233     0.01634710
     0.01233425                  -80.37174188     0.01636467
     0.01234763                  -80.28388673     0.01638226
     0.01236103                  -80.19612679     0.01639987
     0.01237444                  -80.10846194     0.01641750
     0.01238786                  -80.02089209     0.01643514
     0.01240130                  -79.93341712     0.01645281
     0.01241475                  -79.84603695     0.01647049
     0.01242822                  -79.75875146     0.01648820
     0.01244170                  -79.67156055     0.01650592
     0.01245520                  -79.58446413     0.01652366
     0.01246871                  -79.49746208     0.01654142
     0.01248224                  -79.41055431     0.01655920
     0.01249578                  -79.32374071     0.01657699
     0.01250933                  -79.23702118     0.01659481
     0.01252290                  -79.15039562     0.01661264
     0.01253649                  -79.06386393     0.01663049
     0.01255009                  -78.97742601     0.01664837
     0.01256370                  -78.89108175     0.01666626
     0.01257733                  -78.80483105     0.01668417
     0.01259097                  -78.71867382     0.01670210
     0.01260463                  -78.63260994     0.01672004
     0.01261831                  -78.54663933     0.01673801
     0.01263199                  -78.46076187     0.01675599
     0.01264570                  -78.37497747     0.01677400
     0.01265942                  -78.28928603     0.01679202
